"DateTime","Players","Average Players","Flags"
"2021-04-20 00:00:00",1252,,
"2021-04-21 00:00:00",1214,,
"2021-04-22 00:00:00",1277,,
"2021-04-23 00:00:00",1184,,
"2021-04-24 00:00:00",1351,,
"2021-04-25 00:00:00",1437,,
"2021-04-26 00:00:00",1323,,
"2021-04-27 00:00:00",1213,,
"2021-04-28 00:00:00",1245,,
"2021-04-29 00:00:00",1165,,
"2021-04-30 00:00:00",1203,,
"2021-05-01 00:00:00",1430,,
"2021-05-02 00:00:00",1442,,
"2021-05-03 00:00:00",1363,,
"2021-05-04 00:00:00",1259,,
"2021-05-05 00:00:00",1359,,
"2021-05-06 00:00:00",1306,,
"2021-05-07 00:00:00",1325,,
"2021-05-08 00:00:00",1539,,
"2021-05-09 00:00:00",1486,,
"2021-05-10 00:00:00",1361,,
"2021-05-11 00:00:00",1302,,
"2021-05-12 00:00:00",1273,,
"2021-05-13 00:00:00",1294,,
"2021-05-14 00:00:00",1217,,
"2021-05-15 00:00:00",1369,,
"2021-05-16 00:00:00",1426,,
"2021-05-17 00:00:00",1293,,
"2021-05-18 00:00:00",1208,,
"2021-05-19 00:00:00",1096,,
"2021-05-20 00:00:00",1152,,
"2021-05-21 00:00:00",1109,,
"2021-05-22 00:00:00",1250,,
"2021-05-23 00:00:00",1268,,
"2021-05-24 00:00:00",1223,,
"2021-05-25 00:00:00",1214,,
"2021-05-26 00:00:00",1172,,
"2021-05-27 00:00:00",1101,,
"2021-05-28 00:00:00",1117,,
"2021-05-29 00:00:00",1220,,
"2021-05-30 00:00:00",1309,,
"2021-05-31 00:00:00",1244,,
"2021-06-01 00:00:00",1200,,
"2021-06-02 00:00:00",1223,,
"2021-06-03 00:00:00",1224,,
"2021-06-04 00:00:00",1256,,
"2021-06-05 00:00:00",1373,,
"2021-06-06 00:00:00",1368,,
"2021-06-07 00:00:00",1332,,
"2021-06-08 00:00:00",1261,,
"2021-06-09 00:00:00",1238,,
"2021-06-10 00:00:00",1198,,
"2021-06-11 00:00:00",1183,,
"2021-06-12 00:00:00",1175,,
"2021-06-13 00:00:00",1304,,
"2021-06-14 00:00:00",1185,,
"2021-06-15 00:00:00",1189,,
"2021-06-16 00:00:00",1204,,
"2021-06-17 00:00:00",1172,,
"2021-06-18 00:00:00",1202,,
"2021-06-19 00:00:00",1212,,
"2021-06-20 00:00:00",1203,,
"2021-06-21 00:00:00",1243,,
"2021-06-22 00:00:00",1203,,
"2021-06-23 00:00:00",1175,,
"2021-06-24 00:00:00",1336,,
"2021-06-25 00:00:00",1540,,
"2021-06-26 00:00:00",1830,,
"2021-06-27 00:00:00",1981,,
"2021-06-28 00:00:00",1941,,
"2021-06-29 00:00:00",1953,,
"2021-06-30 00:00:00",1896,,
"2021-07-01 00:00:00",1821,,
"2021-07-02 00:00:00",1822,,
"2021-07-03 00:00:00",1823,,
"2021-07-04 00:00:00",1917,,
"2021-07-05 00:00:00",1921,,
"2021-07-06 00:00:00",1962,,
"2021-07-07 00:00:00",1898,,
"2021-07-08 00:00:00",1878,,
"2021-07-09 00:00:00",1856,,
"2021-07-10 00:00:00",1679,,
"2021-07-11 00:00:00",1730,,
"2021-07-12 00:00:00",1711,,
"2021-07-13 00:00:00",1664,,
"2021-07-14 00:00:00",1625,,
"2021-07-15 00:00:00",1551,,
"2021-07-16 00:00:00",1471,,
"2021-07-17 00:00:00",1468,,
"2021-07-18 00:00:00",1520,,
"2021-07-19 00:00:00",1478,,
"2021-07-20 00:00:00",1520,,
"2021-07-21 00:00:00",1515,,
"2021-07-22 00:00:00",1347,,
"2021-07-23 00:00:00",1262,,
"2021-07-24 00:00:00",1220,,
"2021-07-25 00:00:00",1275,,
"2021-07-26 00:00:00",1347,,
"2021-07-27 00:00:00",1280,,
"2021-07-28 00:00:00",1257,,
"2021-07-29 00:00:00",1290,,
"2021-07-30 00:00:00",1282,,
"2021-07-31 00:00:00",1212,,
"2021-08-01 00:00:00",1231,,
"2021-08-02 00:00:00",1266,,
"2021-08-03 00:00:00",1337,,
"2021-08-04 00:00:00",1262,,
"2021-08-05 00:00:00",1288,,
"2021-08-06 00:00:00",1201,,
"2021-08-07 00:00:00",1293,,
"2021-08-08 00:00:00",1356,,
"2021-08-09 00:00:00",1324,,
"2021-08-10 00:00:00",1248,,
"2021-08-11 00:00:00",1153,,
"2021-08-12 00:00:00",1179,,
"2021-08-13 00:00:00",1147,,
"2021-08-14 00:00:00",1156,,
"2021-08-15 00:00:00",1279,,
"2021-08-16 00:00:00",1187,,
"2021-08-17 00:00:00",1154,,
"2021-08-18 00:00:00",1156,,
"2021-08-19 00:00:00",1164,,
"2021-08-20 00:00:00",1160,,
"2021-08-21 00:00:00",1163,,
"2021-08-22 00:00:00",1299,,
"2021-08-23 00:00:00",1226,,
"2021-08-24 00:00:00",1091,,
"2021-08-25 00:00:00",1052,,
"2021-08-26 00:00:00",1032,,
"2021-08-27 00:00:00",1037,,
"2021-08-28 00:00:00",1148,,
"2021-08-29 00:00:00",1272,,
"2021-08-30 00:00:00",1167,,
"2021-08-31 00:00:00",1024,,
"2021-09-01 00:00:00",1044,,
"2021-09-02 00:00:00",913,,
"2021-09-03 00:00:00",886,,
"2021-09-04 00:00:00",1098,,
"2021-09-05 00:00:00",1082,,
"2021-09-06 00:00:00",1100,,
"2021-09-07 00:00:00",1122,,
"2021-09-08 00:00:00",903,,
"2021-09-09 00:00:00",943,,
"2021-09-10 00:00:00",834,,
"2021-09-11 00:00:00",1086,,
"2021-09-12 00:00:00",1122,,
"2021-09-13 00:00:00",1030,,
"2021-09-14 00:00:00",922,,
"2021-09-15 00:00:00",850,,
"2021-09-16 00:00:00",869,,
"2021-09-17 00:00:00",849,,
"2021-09-18 00:00:00",948,,
"2021-09-19 00:00:00",1036,,
"2021-09-20 00:00:00",912,,
"2021-09-21 00:00:00",793,,
"2021-09-22 00:00:00",717,,
"2021-09-23 00:00:00",755,,
"2021-09-24 00:00:00",741,,
"2021-09-25 00:00:00",928,,
"2021-09-26 00:00:00",941,,
"2021-09-27 00:00:00",867,,
"2021-09-28 00:00:00",729,,
"2021-09-29 00:00:00",744,,
"2021-09-30 00:00:00",713,,
"2021-10-01 00:00:00",702,,
"2021-10-02 00:00:00",880,,
"2021-10-03 00:00:00",845,,
"2021-10-04 00:00:00",780,,
"2021-10-05 00:00:00",704,,
"2021-10-06 00:00:00",646,,
"2021-10-07 00:00:00",630,,
"2021-10-08 00:00:00",710,,
"2021-10-09 00:00:00",796,,
"2021-10-10 00:00:00",875,,
"2021-10-11 00:00:00",816,,
"2021-10-12 00:00:00",741,,
"2021-10-13 00:00:00",663,,
"2021-10-14 00:00:00",644,,
"2021-10-15 00:00:00",653,,
"2021-10-16 00:00:00",818,,
"2021-10-17 00:00:00",848,,
"2021-10-18 00:00:00",743,,
"2021-10-19 00:00:00",714,,
"2021-10-20 00:00:00",674,,
"2021-10-21 00:00:00",649,,
"2021-10-22 00:00:00",701,,
"2021-10-23 00:00:00",908,,
"2021-10-24 00:00:00",876,,
"2021-10-25 00:00:00",774,,
"2021-10-26 00:00:00",687,,
"2021-10-27 00:00:00",703,,
"2021-10-28 00:00:00",691,,
"2021-10-29 00:00:00",645,,
"2021-10-30 00:00:00",838,,
"2021-10-31 00:00:00",830,,
"2021-11-01 00:00:00",685,,
"2021-11-02 00:00:00",727,,
"2021-11-03 00:00:00",690,,
"2021-11-04 00:00:00",678,,
"2021-11-05 00:00:00",683,,
"2021-11-06 00:00:00",851,,
"2021-11-07 00:00:00",857,,
"2021-11-08 00:00:00",801,,
"2021-11-09 00:00:00",645,,
"2021-11-10 00:00:00",632,,
"2021-11-11 00:00:00",676,,
"2021-11-12 00:00:00",671,,
"2021-11-13 00:00:00",848,,
"2021-11-14 00:00:00",893,,
"2021-11-15 00:00:00",823,,
"2021-11-16 00:00:00",686,,
"2021-11-17 00:00:00",641,,
"2021-11-18 00:00:00",603,,
"2021-11-19 00:00:00",626,,
"2021-11-20 00:00:00",866,,
"2021-11-21 00:00:00",811,,
"2021-11-22 00:00:00",782,,
"2021-11-23 00:00:00",732,,
"2021-11-24 00:00:00",733,,
"2021-11-25 00:00:00",730,,
"2021-11-26 00:00:00",810,,
"2021-11-27 00:00:00",931,,
"2021-11-28 00:00:00",864,,
"2021-11-29 00:00:00",824,,
"2021-11-30 00:00:00",720,,
"2021-12-01 00:00:00",693,,
"2021-12-02 00:00:00",646,,
"2021-12-03 00:00:00",641,,
"2021-12-04 00:00:00",816,,
"2021-12-05 00:00:00",851,,
"2021-12-06 00:00:00",762,,
"2021-12-07 00:00:00",703,,
"2021-12-08 00:00:00",666,,
"2021-12-09 00:00:00",656,,
"2021-12-10 00:00:00",632,,
"2021-12-11 00:00:00",853,,
"2021-12-12 00:00:00",844,,
"2021-12-13 00:00:00",766,,
"2021-12-14 00:00:00",746,,
"2021-12-15 00:00:00",697,,
"2021-12-16 00:00:00",830,,
"2021-12-17 00:00:00",965,,
"2021-12-18 00:00:00",1244,,
"2021-12-19 00:00:00",1316,,
"2021-12-20 00:00:00",1125,,
"2021-12-21 00:00:00",1128,,
"2021-12-22 00:00:00",1209,,
"2021-12-23 00:00:00",1367,,
"2021-12-24 00:00:00",1427,,
"2021-12-25 00:00:00",1943,,
"2021-12-26 00:00:00",2205,,
"2021-12-27 00:00:00",2204,,
"2021-12-28 00:00:00",2242,,
"2021-12-29 00:00:00",2321,,
"2021-12-30 00:00:00",2258,,
"2021-12-31 00:00:00",2312,,
"2022-01-01 00:00:00",2248,,
"2022-01-02 00:00:00",2379,,
"2022-01-03 00:00:00",2338,,
"2022-01-04 00:00:00",2111,,
"2022-01-05 00:00:00",2059,,
"2022-01-06 00:00:00",1836,,
"2022-01-07 00:00:00",1814,,
"2022-01-08 00:00:00",1898,,
"2022-01-09 00:00:00",2048,,
"2022-01-10 00:00:00",1834,,
"2022-01-11 00:00:00",1548,,
"2022-01-12 00:00:00",1504,,
"2022-01-13 00:00:00",1415,,
"2022-01-14 00:00:00",1426,,
"2022-01-15 00:00:00",1800,,
"2022-01-16 00:00:00",2003,,
"2022-01-17 00:00:00",1696,,
"2022-01-18 00:00:00",1559,,
"2022-01-19 00:00:00",1372,,
"2022-01-20 00:00:00",1396,,
"2022-01-21 00:00:00",1353,,
"2022-01-22 00:00:00",1599,,
"2022-01-23 00:00:00",1731,,
"2022-01-24 00:00:00",1458,,
"2022-01-25 00:00:00",1337,,
"2022-01-26 00:00:00",1228,,
"2022-01-27 00:00:00",1168,,
"2022-01-28 00:00:00",1162,,
"2022-01-29 00:00:00",1555,,
"2022-01-30 00:00:00",1566,,
"2022-01-31 00:00:00",1352,,
"2022-02-01 00:00:00",1221,,
"2022-02-02 00:00:00",1193,,
"2022-02-03 00:00:00",1199,,
"2022-02-04 00:00:00",1281,,
"2022-02-05 00:00:00",1449,,
"2022-02-06 00:00:00",1445,,
"2022-02-07 00:00:00",1234,,
"2022-02-08 00:00:00",1043,,
"2022-02-09 00:00:00",1008,,
"2022-02-10 00:00:00",916,,
"2022-02-11 00:00:00",1011,,
"2022-02-12 00:00:00",1235,,
"2022-02-13 00:00:00",1298,,
"2022-02-14 00:00:00",1067,,
"2022-02-15 00:00:00",927,,
"2022-02-16 00:00:00",997,,
"2022-02-17 00:00:00",922,,
"2022-02-18 00:00:00",1085,,
"2022-02-19 00:00:00",1315,,
"2022-02-20 00:00:00",1270,,
"2022-02-21 00:00:00",1175,,
"2022-02-22 00:00:00",1112,,
"2022-02-23 00:00:00",1096,,
"2022-02-24 00:00:00",1018,,
"2022-02-25 00:00:00",945,,
"2022-02-26 00:00:00",1212,,
"2022-02-27 00:00:00",1171,,
"2022-02-28 00:00:00",1072,,
"2022-03-01 00:00:00",942,,
"2022-03-02 00:00:00",886,,
"2022-03-03 00:00:00",923,,
"2022-03-04 00:00:00",904,,
"2022-03-05 00:00:00",1235,,
"2022-03-06 00:00:00",1195,,
"2022-03-07 00:00:00",1062,,
"2022-03-08 00:00:00",960,,
"2022-03-09 00:00:00",900,,
"2022-03-10 00:00:00",895,,
"2022-03-11 00:00:00",882,,
"2022-03-12 00:00:00",1231,,
"2022-03-13 00:00:00",1195,,
"2022-03-14 00:00:00",1065,,
"2022-03-15 00:00:00",1012,,
"2022-03-16 00:00:00",1113,,
"2022-03-17 00:00:00",1173,,
"2022-03-18 00:00:00",1388,,
"2022-03-19 00:00:00",1751,,
"2022-03-20 00:00:00",1908,,
"2022-03-21 00:00:00",1769,,
"2022-03-22 00:00:00",1545,,
"2022-03-23 00:00:00",1368,,
"2022-03-24 00:00:00",1297,,
"2022-03-25 00:00:00",1260,,
"2022-03-26 00:00:00",1499,,
"2022-03-27 00:00:00",1472,,
"2022-03-28 00:00:00",1234,,
"2022-03-29 00:00:00",1173,,
"2022-03-30 00:00:00",1151,,
"2022-03-31 00:00:00",1005,,
"2022-04-01 00:00:00",955,,
"2022-04-02 00:00:00",1234,,
"2022-04-03 00:00:00",1302,,
"2022-04-04 00:00:00",1115,,
"2022-04-05 00:00:00",1064,,
"2022-04-06 00:00:00",1019,,
"2022-04-07 00:00:00",1058,,
"2022-04-08 00:00:00",1012,,
"2022-04-09 00:00:00",1341,,
"2022-04-10 00:00:00",1390,,
"2022-04-11 00:00:00",1206,,
"2022-04-12 00:00:00",1110,,
"2022-04-13 00:00:00",1002,,
"2022-04-14 00:00:00",1040,,
"2022-04-15 00:00:00",1171,,
"2022-04-16 00:00:00",1274,,
"2022-04-17 00:00:00",1244,,
"2022-04-18 00:00:00",1180,,
"2022-04-19 00:00:00",1056,,
"2022-04-20 00:00:00",1002,,
"2022-04-21 00:00:00",971,,
"2022-04-22 00:00:00",1006,,
"2022-04-23 00:00:00",1144,,
"2022-04-24 00:00:00",1166,,
"2022-04-25 00:00:00",1022,,
"2022-04-26 00:00:00",919,,
"2022-04-27 00:00:00",862,,
"2022-04-28 00:00:00",851,,
"2022-04-29 00:00:00",862,,
"2022-04-30 00:00:00",1085,,
"2022-05-01 00:00:00",1181,,
"2022-05-02 00:00:00",1038,,
"2022-05-03 00:00:00",896,,
"2022-05-04 00:00:00",881,,
"2022-05-05 00:00:00",871,,
"2022-05-06 00:00:00",862,,
"2022-05-07 00:00:00",1077,,
"2022-05-08 00:00:00",1054,,
"2022-05-09 00:00:00",914,,
"2022-05-10 00:00:00",827,,
"2022-05-11 00:00:00",832,,
"2022-05-12 00:00:00",827,,
"2022-05-13 00:00:00",852,,
"2022-05-14 00:00:00",1066,,
"2022-05-15 00:00:00",1105,,
"2022-05-16 00:00:00",956,,
"2022-05-17 00:00:00",881,,
"2022-05-18 00:00:00",804,,
"2022-05-19 00:00:00",807,,
"2022-05-20 00:00:00",831,,
"2022-05-21 00:00:00",1091,,
"2022-05-22 00:00:00",1163,,
"2022-05-23 00:00:00",988,,
"2022-05-24 00:00:00",914,,
"2022-05-25 00:00:00",931,,
"2022-05-26 00:00:00",938,,
"2022-05-27 00:00:00",997,,
"2022-05-28 00:00:00",1067,,
"2022-05-29 00:00:00",1079,,
"2022-05-30 00:00:00",1049,,
"2022-05-31 00:00:00",960,,
"2022-06-01 00:00:00",907,,
"2022-06-02 00:00:00",871,,
"2022-06-03 00:00:00",922,,
"2022-06-04 00:00:00",1055,,
"2022-06-05 00:00:00",1085,,
"2022-06-06 00:00:00",961,,
"2022-06-07 00:00:00",945,,
"2022-06-08 00:00:00",922,,
"2022-06-09 00:00:00",859,,
"2022-06-10 00:00:00",899,,
"2022-06-11 00:00:00",1045,,
"2022-06-12 00:00:00",1035,,
"2022-06-13 00:00:00",957,,
"2022-06-14 00:00:00",984,,
"2022-06-15 00:00:00",1011,,
"2022-06-16 00:00:00",1016,,
"2022-06-17 00:00:00",1078,,
"2022-06-18 00:00:00",1135,,
"2022-06-19 00:00:00",1178,,
"2022-06-20 00:00:00",1149,,
"2022-06-21 00:00:00",1090,,
"2022-06-22 00:00:00",1099,,
"2022-06-23 00:00:00",1288,,
"2022-06-24 00:00:00",1503,,
"2022-06-25 00:00:00",1749,,
"2022-06-26 00:00:00",1922,,
"2022-06-27 00:00:00",1882,,
"2022-06-28 00:00:00",1847,,
"2022-06-29 00:00:00",1907,,
"2022-06-30 00:00:00",1882,,
"2022-07-01 00:00:00",1784,,
"2022-07-02 00:00:00",1902,,
"2022-07-03 00:00:00",1991,,
"2022-07-04 00:00:00",2070,,
"2022-07-05 00:00:00",1991,,
"2022-07-06 00:00:00",1913,,
"2022-07-07 00:00:00",1949,,
"2022-07-08 00:00:00",1802,,
"2022-07-09 00:00:00",1761,,
"2022-07-10 00:00:00",1838,,
"2022-07-11 00:00:00",1646,,
"2022-07-12 00:00:00",1589,,
"2022-07-13 00:00:00",1459,,
"2022-07-14 00:00:00",1361,,
"2022-07-15 00:00:00",1278,,
"2022-07-16 00:00:00",1297,,
"2022-07-17 00:00:00",1423,,
"2022-07-18 00:00:00",1401,,
"2022-07-19 00:00:00",1333,,
"2022-07-20 00:00:00",1265,,
"2022-07-21 00:00:00",1230,,
"2022-07-22 00:00:00",1283,,
"2022-07-23 00:00:00",1292,,
"2022-07-24 00:00:00",1400,,
"2022-07-25 00:00:00",1331,,
"2022-07-26 00:00:00",1281,,
"2022-07-27 00:00:00",1282,,
"2022-07-28 00:00:00",1238,,
"2022-07-29 00:00:00",1180,,
"2022-07-30 00:00:00",1218,,
"2022-07-31 00:00:00",1258,,
"2022-08-01 00:00:00",1137,,
"2022-08-02 00:00:00",1153,,
"2022-08-03 00:00:00",1077,,
"2022-08-04 00:00:00",1073,,
"2022-08-05 00:00:00",1077,,
"2022-08-06 00:00:00",1216,,
"2022-08-07 00:00:00",1277,,
"2022-08-08 00:00:00",1175,,
"2022-08-09 00:00:00",1146,,
"2022-08-10 00:00:00",1129,,
"2022-08-11 00:00:00",1053,,
"2022-08-12 00:00:00",1014,,
"2022-08-13 00:00:00",1080,,
"2022-08-14 00:00:00",1190,,
"2022-08-15 00:00:00",1064,,
"2022-08-16 00:00:00",1025,,
"2022-08-17 00:00:00",993,,
"2022-08-18 00:00:00",974,,
"2022-08-19 00:00:00",906,,
"2022-08-20 00:00:00",1093,,
"2022-08-21 00:00:00",1157,,
"2022-08-22 00:00:00",1010,,
"2022-08-23 00:00:00",940,,
"2022-08-24 00:00:00",849,,
"2022-08-25 00:00:00",771,,
"2022-08-26 00:00:00",846,,
"2022-08-27 00:00:00",921,,
"2022-08-28 00:00:00",994,,
"2022-08-29 00:00:00",886,,
"2022-08-30 00:00:00",781,,
"2022-08-31 00:00:00",791,,
"2022-09-01 00:00:00",764,,
"2022-09-02 00:00:00",796,,
"2022-09-03 00:00:00",1016,,
"2022-09-04 00:00:00",1023,,
"2022-09-05 00:00:00",1052,,
"2022-09-06 00:00:00",955,,
"2022-09-07 00:00:00",811,,
"2022-09-08 00:00:00",788,,
"2022-09-09 00:00:00",761,,
"2022-09-10 00:00:00",957,,
"2022-09-11 00:00:00",1029,,
"2022-09-12 00:00:00",843,,
"2022-09-13 00:00:00",759,,
"2022-09-14 00:00:00",688,,
"2022-09-15 00:00:00",676,,
"2022-09-16 00:00:00",717,,
"2022-09-17 00:00:00",1029,,
"2022-09-18 00:00:00",1070,,
"2022-09-19 00:00:00",902,,
"2022-09-20 00:00:00",720,,
"2022-09-21 00:00:00",693,,
"2022-09-22 00:00:00",668,,
"2022-09-23 00:00:00",738,568,
"2022-09-24 00:00:00",968,737,
"2022-09-25 00:00:00",1018,789,
"2022-09-26 00:00:00",850,609,
"2022-09-27 00:00:00",791,554,
"2022-09-28 00:00:00",765,515,
"2022-09-29 00:00:00",676,499,
"2022-09-30 00:00:00",701,541,
"2022-10-01 00:00:00",898,691,
"2022-10-02 00:00:00",885,697,
"2022-10-03 00:00:00",774,545,
"2022-10-04 00:00:00",684,518,
"2022-10-05 00:00:00",674,517,
"2022-10-06 00:00:00",631,483,
"2022-10-07 00:00:00",666,518,
"2022-10-08 00:00:00",900,676,
"2022-10-09 00:00:00",865,704,
"2022-10-10 00:00:00",759,592,
"2022-10-11 00:00:00",691,509,
"2022-10-12 00:00:00",666,503,
"2022-10-13 00:00:00",623,466,
"2022-10-14 00:00:00",691,508,
"2022-10-15 00:00:00",879,678,
"2022-10-16 00:00:00",871,717,
"2022-10-17 00:00:00",758,524,
"2022-10-18 00:00:00",635,485,
"2022-10-19 00:00:00",615,472,
"2022-10-20 00:00:00",632,483,
"2022-10-21 00:00:00",701,522,
"2022-10-22 00:00:00",867,665,
"2022-10-23 00:00:00",905,706,
"2022-10-24 00:00:00",746,534,
"2022-10-25 00:00:00",662,509,
"2022-10-26 00:00:00",740,580,
"2022-10-27 00:00:00",784,639,
"2022-10-28 00:00:00",857,713,
"2022-10-29 00:00:00",1110,875,
"2022-10-30 00:00:00",1157,950,
"2022-10-31 00:00:00",990,756,
"2022-11-01 00:00:00",929,767,
"2022-11-02 00:00:00",910,682,
"2022-11-03 00:00:00",890,660,
"2022-11-04 00:00:00",874,669,
"2022-11-05 00:00:00",1123,881,
"2022-11-06 00:00:00",1091,880,
"2022-11-07 00:00:00",895,618,
"2022-11-08 00:00:00",754,596,
"2022-11-09 00:00:00",767,568,
"2022-11-10 00:00:00",713,553,
"2022-11-11 00:00:00",846,640,
"2022-11-12 00:00:00",1003,801,
"2022-11-13 00:00:00",1006,801,
"2022-11-14 00:00:00",874,610,
"2022-11-15 00:00:00",746,566,
"2022-11-16 00:00:00",720,532,
"2022-11-17 00:00:00",680,541,
"2022-11-18 00:00:00",714,562,
"2022-11-19 00:00:00",877,706,
"2022-11-20 00:00:00",859,729,
"2022-11-21 00:00:00",771,584,
"2022-11-22 00:00:00",731,573,
"2022-11-23 00:00:00",910,685,
"2022-11-24 00:00:00",978,753,
"2022-11-25 00:00:00",1064,819,
"2022-11-26 00:00:00",1222,1015,
"2022-11-27 00:00:00",1251,1051,
"2022-11-28 00:00:00",1169,817,
"2022-11-29 00:00:00",1056,787,
"2022-11-30 00:00:00",1011,744,
"2022-12-01 00:00:00",896,687,
"2022-12-02 00:00:00",905,723,
"2022-12-03 00:00:00",1119,903,
"2022-12-04 00:00:00",1064,892,
"2022-12-05 00:00:00",933,674,
"2022-12-06 00:00:00",840,645,
"2022-12-07 00:00:00",839,594,
"2022-12-08 00:00:00",765,611,
"2022-12-09 00:00:00",792,599,
"2022-12-10 00:00:00",1030,776,
"2022-12-11 00:00:00",955,797,
"2022-12-12 00:00:00",855,626,
"2022-12-13 00:00:00",778,582,
"2022-12-14 00:00:00",722,587,
"2022-12-15 00:00:00",762,600,
"2022-12-16 00:00:00",791,622,
"2022-12-17 00:00:00",969,775,
"2022-12-18 00:00:00",940,793,
"2022-12-19 00:00:00",904,708,
"2022-12-20 00:00:00",910,692,
"2022-12-21 00:00:00",888,699,
"2022-12-22 00:00:00",982,733,
"2022-12-23 00:00:00",1171,945,
"2022-12-24 00:00:00",1198,1006,
"2022-12-25 00:00:00",1557,1147,
"2022-12-26 00:00:00",1735,1363,
"2022-12-27 00:00:00",1794,1442,
"2022-12-28 00:00:00",1767,1459,
"2022-12-29 00:00:00",1787,1463,
"2022-12-30 00:00:00",1734,1466,
"2022-12-31 00:00:00",1625,1376,
"2023-01-01 00:00:00",1847,1425,
"2023-01-02 00:00:00",1845,1540,
"2023-01-03 00:00:00",1808,1450,
"2023-01-04 00:00:00",1698,1383,
